ismainentityoldpayeebankind,ki_activitywithsimilaramounts_offlineretail_externalinternationaltransfer_v2,ki_firsttransactionbymainentity_offlineretail_externalinternationaltransfer_v1,ki_unusualnoemailnotification_offlineretail_externalinternationaltransfer_v1,ki_suspiciousamountunttlamt_offlineretail_externalinternationaltransfer_v2,ki_lowtotalamount_offlineretail_externalinternationaltransfer_v1,accountstatus,ki_suspiciousamountunttlamt_offlineretail_externalinternationaltransfer_v1,finding,payeeroutingtype,requestedamountnormalizedcurrency,ki_recentnamechange_offlineretail_externalinternationaltransfer_v1,ki_recentaddresschange_offlineretail_externalinternationaltransfer_v1,ki_recentemailchange_offlineretail_externalinternationaltransfer_v1,trxaccounttype,phasebmodeltrxscore,cs44,requestedamountasentered,actimizedayssinceaccounthaddebitandcreditonsameday,ki_activitywithsimilaramounts_offlineretail_externalinternationaltransfer_v1,model_offlineretail_externalinternationaltransfer_score,partycountrycd,ispayeehf
0,,0,213,,24522.92,99,,0,ABA,24522.92,,83,4164,DDA,20,FWT,24522.92,61,,20,,1
0,,951,432,,3020,3,,0,SWT,3020,3771,385,3771,FX,15,FWT,3020,72,,15,us,1
0,,851,172,,32000,4,,0,ABA,32000,2334,614,2333,DDA,35,FWT,32000,15,,35,US,1
0,,0,228,,29250.47,15,,0,SWT,29250.47,2489,829,2488,FX,25,FWT,29250.47,0,,25,us,1
0,,0,46,,1636.2,3,,0,SWT,1636.2,2468,717,,DDA,130,FWT,1636.2,,,130,US,1
0,,0,11,,68446.31,99,,0,ABA,68446.31,6288,12032,329,DDA,70,FWT,68446.31,42,,70,US,1
0,,0,292,,26640,1,,0,ABA,26640,1918,1907,1917,DDA,25,FWT,26640,4,,25,US,1
0,,1498,348,,1112.7,99,,0,SWT,1112.7,,1185,62,DDA,30,SWF,1000,40,,30,us,1
0,,0,236,,110383.33,1,,0,ABA,110383.33,,8376,2194,DDA,55,FWT,110383.33,5,,55,US,1
0,,1461,164,,417318.76,1,,0,SWT,417318.76,,1660,1154,DDA,5,FWT,417318.76,6,,5,US,1
0,,987,450,,14047.47,1,,0,ABA,14047.47,5291,5197,2570,DDA,30,FWT,14047.47,14,,30,US,1
0,,0,408,,42327.53,15,,0,SWT,42327.53,2568,2553,1460,DDA,65,FWT,42327.53,1,,55,ca,1
0,,0,1052,,15000,99,,0,SWT,15000,4312,325,1330,None,50,FWT,15000,46,,50,US,1
0,,0,253,,7579.68,4,,0,ABA,7579.68,2463,47,2175,DDA,25,FWT,7579.68,18,,25,us,1
0,,0,46,,70000,15,,0,ABA,70000,224,162,224,None,55,FWT,70000,20,,55,VE,1
0,224355.8,0,126,,398688.41,4,,0,ABA,112108.35,1154,1122,1153,,18,FWT,112108.35,0,62224.26,18,PH,1
0,,625,169,,15350.85,4,,0,SWT,15350.85,1475,1453,1475,DDA,35,SWF,13700,34,,35,US,1
0,,18,,,2080.44,15,,0,SWT,2080.44,641,2207,321,FX,50,SWF,1800,271,,50,CA,1
0,,0,399,,100000,3,,0,SWT,100000,5390,2132,2549,FX,20,FWT,100000,83,,20,TW,1
1,,1068,459,1500000,250000,3,250000,0,ABA,250000,4592,399,3983,DDA,35,FWT,250000,4,,25,US,1
0,,440,76,,270738.21,99,,0,ABA,270738.21,1001,702,1000,DDA,5,FWT,270738.21,7,,5,CA,1
1,,25,153,,16200,15,,0,SWT,16200,4551,4282,4530,DDA,-15,FWT,16200,50,,-25,US,1
0,,665,,,50000,4,,0,SWT,50000,6411,2867,2048,DDA,40,FWT,50000,311,,40,CA,1
0,,965,185,,66000,99,,0,ABA,66000,5656,1731,1475,DDA,45,FWT,66000,1,,35,us,1
0,,0,46,,1000,99,,0,SWT,1000,944,613,943,DDA,20,FWT,1000,79,,20,US,1
0,,841,348,,118521.39,3,,0,ABA,118521.39,,2658,1652,FX,30,FWT,118521.39,0,,30,GR,1
0,,565,247,,55000,1,,0,ABA,55000,,6889,,DDA,35,FWT,55000,13,,35,US,1
0,,6,31,,7760.68,3,,0,ABA,7760.68,4294,3197,3669,DDA,55,FWT,7760.68,171,,55,US,1
0,,0,,,10155.15,15,,0,SWT,10155.15,,2838,1623,DDA,40,FWT,10155.15,,,40,US,1
0,,1908,150,,5091,99,,0,ABA,5091,2319,2304,,DDA,25,FWT,5091,3,,25,US,1
1,,929,92,,740133.27,1,,0,ABA,740133.27,2313,2298,161,DDA,25,FWT,740133.27,43,,25,US,1
0,,591,,,128060.24,15,,0,ABA,128060.24,3466,2608,2378,FX,10,FWT,128060.24,65,,10,US,1
0,,2077,77,,528.4,4,,0,SWT,528.4,,619,2501,FX,15,FWT,528.4,,,15,US,1
0,,0,194,,20000,99,,0,ABA,20000,641,2138,641,DDA,25,FWT,20000,0,,25,IL,1
0,,0,52,,27619.57,4,,0,ABA,27619.57,574,225,572,FX,40,FWT,27619.57,114,,40,IL,1
1,,156,42,,5189,99,,0,ABA,5189,1778,414,203,FX,-35,FWT,5189,19,,-35,US,1
1,,461,432,,9800,1,,0,BIC,9800,,1670,717,,25,FWT,9800,70,,25,us,1
0,,38,68,,30000,99,,0,SWT,30000,2571,1313,2489,DDA,48,FWT,30000,5,,48,US,1
0,,0,299,,5000,4,,0,BIC,5000,1755,1696,1729,DDA,65,FWT,5000,6,,55,US,1
0,,16,218,,20000,99,,0,ABA,20000,3121,430,1043,FX,30,FWT,20000,1,,30,CA,1
0,16000,365,108,,32000,3,,0,BIC,16000,,8650,1326,FX,42,FWT,16000,2,16000,42,US,1
0,,0,,,300,15,,0,SWT,300,252,71,252,,70,FWT,300,57,,70,US,1
0,,0,,,19786.32,3,,0,BIC,19786.32,2306,2291,1246,FX,175,FWT,19786.32,7,,75,US,1
0,,1988,122,,25000,99,,0,ABA,25000,2484,984,1015,DDA,5,FWT,25000,205,,5,us,1
0,,0,45,,5800,3,,0,ABA,5800,,8636,1747,FX,45,FWT,5800,90,,45,US,1
0,,0,97,,500,4,,0,ABA,500,2930,1110,2735,DDA,85,FWT,500,,,75,US,1
0,,0,222,,49245,3,,0,ABA,49245,1884,1822,398,DDA,65,FWT,49245,62,,55,US,1
1,,500,310,,31282.68,99,,0,ABA,31282.68,6484,6150,3826,DDA,-25,FWT,31282.68,22,,-25,us,1
0,,880,1361,,5000,1,,0,ABA,5000,,1269,2596,DDA,20,FWT,5000,5,,20,CA,1
1,,117,1472,,8000,15,,0,ABA,8000,2552,2537,2531,DDA,-25,FWT,8000,0,,-25,US,1
0,,0,805,,13726,99,,0,ABA,13726,2502,2487,2501,DDA,65,SWF,20000,0,,65,US,1
1,,840,175,,8573,99,,0,ABA,8573,3255,214,2304,DDA,-25,FWT,8573,428,,-25,US,1
0,,0,19,,66747.56,99,,0,ABA,66747.56,590,219,529,DDA,80,FWT,66747.56,7,,70,US,1
0,,523,271,,35292.9,4,,0,ABA,35292.9,3017,401,2572,DDA,5,FWT,35292.9,19,,5,US,1
0,20000,0,,,30000,99,,0,ABA,10000,8,8,7,DDA,82,FWT,10000,1,10000,82,US,1
0,,17,41,,5000,15,,0,SWT,5000,1081,1048,639,FX,43,FWT,5000,70,,43,US,1
0,,482,156,,3500,99,,0,ABA,3500,617,562,606,FX,15,FWT,3500,32,,15,IL,1
0,,0,37,,679.26,1,,0,SWT,679.26,611,55,611,FX,78,SWF,600,,,78,US,1
0,,0,764,,44994,99,,0,BIC,44994,5153,1492,8303,DDA,20,FWT,44994,30,,20,US,1
0,,252,,,60000,99,,0,SWT,25000,1163,1055,1163,DDA,65,FWT,25000,3,,65,US,1
0,,0,539,,9790.44,99,,0,ABA,9790.44,,4,2771,DDA,40,FWT,9790.44,1,,40,ca,1
0,85020,800,925,1835481.28,122615,4,122615,0,SWT,85020,,2269,1659,DDA,38,FWT,85020,3,37595,28,US,1
0,,899,67,,1013033.44,99,,0,SWT,1013033.44,2335,8,2332,DDA,40,FWT,1013033.44,7,,30,US,1
0,,183,218,,1275,3,,0,ABA,1275,6184,6768,2282,DDA,20,FWT,1275,2,,10,US,1
0,260000,55,132,,520000,99,,0,BIC,260000,2312,15,,DDA,62,FWT,260000,0,260000,62,US,1
0,,203,,,60000,4,,0,BIC,60000,1696,1202,679,FX,55,FWT,60000,64,,55,CA,1
0,,995,270,4000000,225000,4,225000,0,ABA,225000,5828,367,2582,DDA,10,FWT,225000,2,,0,,1
0,,9,,,5000,99,,0,SWT,5000,5034,1079,3355,FX,55,FWT,5000,71,,55,US,1
0,,0,649,,3500,1,,0,SWT,3500,221,2032,220,DDA,35,FWT,3500,124,,35,US,1
1,,215,34,,12500,99,,0,ABA,12500,2767,2754,994,FX,-25,FWT,12500,15,,-25,DE,1
0,,0,,,49506.72,99,,0,SWT,49506.72,103,99,3,DDA,50,FWT,49506.72,16,,50,US,1
1,,970,447,5099116.7,300000,3,300000,0,ABA,300000,2527,4174,3409,DDA,-5,FWT,300000,6,,-5,us,1
0,,767,34,,155292.25,4,,0,ABA,155292.25,,6525,14,DDA,35,FWT,155292.25,20,,35,us,1
0,,0,16,,12000,1,,0,ABA,12000,2323,2308,2172,FX,80,FWT,12000,9,,70,,1
0,,47,250,,50000,4,,0,ABA,50000,,883,1316,DDA,35,FWT,50000,0,,35,US,1
0,,0,88,,460125.12,15,,0,SWT,460125.12,6662,2996,695,DDA,65,FWT,460125.12,298,,55,US,1
1,,174,,,14406.61,99,,0,SWT,14406.61,1039,1037,946,DDA,-35,FWT,14406.61,107,,-35,US,1
0,,0,,,3096.27,99,,0,ABA,3096.27,193,138,193,FX,45,FWT,3096.27,,,45,US,1
0,,0,197,,4000,4,,0,ABA,4000,,1436,1708,FX,5,FWT,4000,692,,5,US,1
0,,1556,1074,,321.18,99,,0,SWT,321.18,6373,680,6373,,20,SWF,278.1,2,,20,US,1
0,,0,87,,206797.65,4,,0,ABA,206797.65,2080,1060,1582,None,25,FWT,206797.65,41,,25,US,1
0,,0,108,,1948.88,3,,0,SWT,1948.88,2408,175,2389,,50,SWF,1700,33,,50,US,1
1,,73,97,,30000,15,,0,BIC,30000,1776,5465,1776,DDA,-25,FWT,30000,37,,-25,CA,1
0,,646,98,2438.96,254.52,99,254.52,0,SWT,254.52,2786,7494,223,DDA,5,SWF,200,18,,5,CA,1
0,,0,244,,5000,3,,0,ABA,5000,,2317,7627,FX,45,FWT,5000,6,,45,CA,1
0,,984,162,165940.31,6658,99,6658,0,SWT,6658,5760,8982,2370,DDA,3,FWT,6658,31,,3,US,1
0,,0,58,,2000,4,,0,ABA,2000,122,106,122,FX,40,FWT,2000,4,,40,US,1
0,,0,123,,25331.42,4,,0,ABA,25331.42,492,487,,DDA,25,FWT,25331.42,16,,25,US,1
0,,797,417,2019411.81,638443.17,99,638443.17,0,ABA,638443.17,2273,2895,237,DDA,0,FWT,638443.17,1,,0,US,1
0,,0,87,,469.31,99,,0,SWT,469.31,4137,1321,1410,FX,68,SWF,412,359,,68,US,1
0,,50,72,,350000,3,,0,BIC,350000,,6037,77,DDA,30,FWT,350000,21,,30,US,1
1,,1020,,,5200,4,,0,BIC,5200,2291,2276,,DDA,-45,FWT,5200,44,,-45,US,1
1,,981,211,,113619.3,99,,0,SWT,113619.3,2962,2080,763,DDA,-25,SWF,103000,7,,-25,US,1
0,,798,280,4135.5,2260.4,99,2260.4,0,SWT,2260.4,,1329,1408,,10,SWF,2000,5,,10,US,1
1,,1639,522,,239751.78,99,,0,ABA,239751.78,3122,502,3122,DDA,-25,FWT,239751.78,0,,-25,US,1
0,,765,144,500000,30000,99,30000,0,ABA,30000,,2810,4426,DDA,10,FWT,30000,0,,10,us,1
1,,21,,,227721.2,99,,0,ABA,227721.2,836,829,71,FX,-20,FWT,227721.2,45,,-30,US,1
0,,0,26,,10000,4,,0,SWT,10000,,6289,2368,DDA,80,FWT,10000,,,80,US,1
0,,0,127,,24534.18,99,,0,ABA,24534.18,2461,2446,779,DDA,25,FWT,24534.18,102,,25,US,1
0,,1003,419,,500,4,,0,BIC,500,5195,1986,2266,DDA,-2,FWT,500,7,,-2,US,1
0,,0,380,,25000,1,,0,ABA,25000,,6646,2765,DDA,55,FWT,25000,26,,55,US,1
0,,1070,297,2002000,48041.97,4,48041.97,0,BIC,48041.97,4037,325,291,DDA,85,SWF,44262,8,,85,US,1
1,,29,76,,3000,3,,0,ABA,3000,441,327,441,FX,20,FWT,3000,0,,10,US,1
0,,0,,,20000,99,,0,ABA,20000,2397,107,147,DDA,60,FWT,20000,71,,60,US,1
0,,28,54,,611413.03,3,,0,ABA,611413.03,2456,2441,1502,FX,5,FWT,611413.03,44,,5,us,1
0,,1028,89,,4000,99,,0,SWT,4000,2599,1753,2598,,33,FWT,4000,0,,33,US,1
0,,613,16,,1345,15,,0,SWT,1345,3451,3421,3438,DDA,15,FWT,1345,343,,15,US,1
0,,341,41,,426.56,4,,0,ABA,426.56,531,23,70,FX,-10,FWT,426.56,40,,-20,,1
0,,0,267,,50000,1,,0,ABA,50000,,2955,6554,DDA,50,FWT,50000,0,,50,US,1
0,,0,225,,400,4,,0,ABA,400,,1169,2860,DDA,25,FWT,400,27,,25,US,1
0,,0,42,,50000,99,,0,ABA,50000,3274,310,669,DDA,55,FWT,50000,56,,55,US,1
0,,693,155,,25000,4,,0,ABA,25000,5995,79,5721,FX,30,FWT,25000,83,,30,PH,1
0,,235,99,,28000,1,,0,ABA,28000,3908,7246,1825,DDA,35,FWT,28000,0,,35,US,1
0,,0,59,,18750,4,,0,ABA,18750,,115,2444,DDA,70,FWT,18750,,,70,US,1
0,,720,45,,13000,4,,0,ABA,13000,2435,2147,2400,DDA,35,FWT,13000,720,,35,IL,1
0,15000,0,346,,30000,4,,0,ABA,15000,,8822,5215,DDA,67,FWT,15000,1,15000,67,VE,1
1,,710,82,73172.26,4162.44,4,4162.44,0,ABA,4162.44,4249,4216,1119,DDA,5,FWT,4162.44,5,,-5,US,1
1,,483,77,,15000,99,,0,BIC,15000,4668,4322,3323,FX,-25,FWT,15000,42,,-25,US,1
0,,855,84,72156.1,16291,15,16291,0,ABA,16291,,2263,2829,DDA,10,FWT,16291,166,,10,US,1
1,,814,14,,5539,4,,0,BIC,5539,3827,999,1960,FX,15,SWF,5000,172,,15,ca,1
0,,0,141,,73980,99,,0,ABA,73980,1183,1096,828,FX,55,FWT,73980,2,,55,us,1
0,,0,196,,140000,1,,0,ABA,140000,,3913,3430,DDA,55,FWT,140000,699,,55,US,1
0,,1320,,,5000,1,,0,BIC,5000,6366,2272,,DDA,10,FWT,5000,,,10,CA,1
0,,241,214,,2471.8,3,,0,ABA,2471.8,3506,288,3230,FX,15,FWT,2471.8,0,,15,US,1
0,,1082,572,1680,1000000,99,1000000,0,ABA,1000000,,4461,3205,FX,100,FWT,1000000,0,,100,CA,1
0,,0,,,10000,3,,0,ABA,10000,3910,3908,1074,FX,40,FWT,10000,,,40,us,1
0,,1571,,,11500,99,,0,SWT,11500,4047,1793,4042,FX,40,FWT,11500,,,40,US,1
0,,0,255,,1360,1,,0,BIC,1360,,7351,5776,DDA,45,FWT,1360,7,,45,US,1
0,,731,21,,5000,3,,0,SWT,5000,2741,2721,,DDA,40,FWT,5000,30,,40,US,1
1,,55,293,,109000,4,,0,ABA,109000,5557,57,1667,FX,-25,FWT,109000,35,,-25,US,1
0,9948.89,0,45,,19746.72,3,,0,ABA,9797.83,,2383,4906,DDA,22,FWT,9797.83,1,9797.83,22,US,1
0,,0,121,,13188.88,99,,0,ABA,13188.88,,11046,7515,DDA,70,FWT,13188.88,703,,70,US,1
0,,712,105,,15000,99,,0,SWT,15000,2593,2578,2519,DDA,35,FWT,15000,0,,35,VE,1
0,,1224,223,,5000,99,,0,SWT,5000,,2030,1195,DDA,20,FWT,5000,0,,20,US,1
0,,569,121,63265,15080,4,15080,0,SWT,15080,1653,869,1647,FX,15,FWT,15080,1,,15,ca,1
0,,844,76,200000,3204.09,3,3204.09,0,ABA,3204.09,2047,502,720,DDA,46,FWT,3204.09,39,,46,,1
0,,47,780,,4425,99,,0,ABA,4425,,4411,2040,DDA,15,FWT,4425,2,,15,US,1
0,,158,,,50000,4,,0,SWT,50000,1113,3672,884,DDA,40,FWT,50000,,,40,US,1
0,,0,139,,12677.94,15,,0,ABA,12677.94,,7296,6405,DDA,55,FWT,12677.94,14,,55,US,1
0,,35,116,,1554,99,,0,SWT,1554,5604,500,4010,FX,-15,FWT,1554,25,,-15,us,1
0,,0,280,,40000,15,,0,ABA,40000,983,1590,983,,55,FWT,40000,319,,55,US,1
0,,441,181,,20000,3,,0,ABA,20000,5007,4961,3599,FX,35,FWT,20000,501,,35,,1
0,,0,,,9000,3,,0,ABA,9000,1187,1185,386,DDA,70,FWT,9000,0,,60,US,1
0,,0,190,,7333.9,99,,0,SWT,7333.9,582,549,529,,10,FWT,7333.9,83,,10,US,1
0,,0,108,,2500,4,,0,ABA,2500,2481,2466,2004,DDA,40,FWT,2500,0,,40,US,1
0,,501,130,,5641.83,99,,0,SWT,5641.83,583,486,582,DDA,-5,FWT,5641.83,12,,-5,us,1
0,,757,37,269073,7325000,15,7325000,0,ABA,325000,,6251,2869,FX,-13,FWT,325000,0,,-23,US,1
0,,1036,172,190000,61780,99,61780,0,BIC,61780,2247,581,776,DDA,-30,FWT,61780,62,,-30,US,1
0,,0,428,,20000,99,,0,ABA,20000,5803,916,2536,DDA,50,FWT,20000,38,,50,US,1
0,,0,,,9599.64,15,,0,ABA,9599.64,2008,994,1889,DDA,35,FWT,9599.64,49,,35,US,1
0,,0,1559,,1800,3,,0,ABA,1800,5621,1649,972,DDA,30,FWT,1800,0,,30,US,1
0,,1064,39,,1100,3,,0,ABA,1100,4612,4525,3530,FX,15,FWT,1100,9,,15,Gr,1
0,,0,216,,17763.75,99,,0,ABA,17763.75,2608,590,1887,None,70,FWT,17763.75,197,,70,US,1
0,,1153,470,,400,4,,0,SWT,400,,3926,3387,DDA,28,FWT,400,12,,28,US,1
0,,0,223,,4300,4,,0,ABA,4300,,578,4226,DDA,40,FWT,4300,23,,40,US,1
0,,983,404,,2879.82,99,,0,BIC,2879.82,4342,3431,4341,DDA,43,FWT,2879.82,4,,43,US,1
0,,0,,,80537.68,4,,0,ABA,80537.68,191,211,190,DDA,40,FWT,80537.68,,,40,US,1
0,,0,365,,318412,15,,0,ABA,318412,4656,7031,853,DDA,25,FWT,318412,12,,25,us,1
0,,555,13,,2032.01,15,,0,SWT,2032.01,2442,2427,2441,DDA,30,SWF,1790,22,,20,US,1
0,,0,,,1000,1,,0,SWT,1000,2630,919,1379,DDA,40,FWT,1000,,,40,US,1
0,,0,,,500,3,,0,SWT,500,755,34,33,FX,140,FWT,500,,,140,CA,1
0,,0,40,,194755.58,3,,0,ABA,194755.58,,1567,1089,DDA,40,FWT,194755.58,103,,40,US,1
0,,0,,,53499,99,,0,SWT,53499,,8733,,DDA,40,FWT,53499,9,,40,us,1
0,,0,101,,10000,99,,0,SWT,10000,,3597,4412,FX,55,FWT,10000,12,,55,US,1
0,,0,27,,50302.86,99,,0,ABA,50302.86,3939,3584,793,FX,70,FWT,50302.86,41,,70,CA,1
1,,1058,129,1406499.63,250000,99,250000,0,ABA,250000,,233,3828,DDA,-25,FWT,250000,71,,-35,US,1
1,,360,208,,8839.59,4,,0,BIC,8839.59,2305,1027,2293,DDA,-25,SWF,7702,5,,-25,US,1
0,,472,55,,5000,99,,0,SWT,5000,4589,15,3268,DDA,50,FWT,5000,444,,50,US,1
0,,160,11,,150000,4,,0,SWT,150000,2079,1237,985,DDA,95,FWT,150000,,,95,US,1
0,,0,280,,100000,99,,0,ABA,100000,5768,1755,6539,FX,80,FWT,100000,4,,80,us,1
0,,0,,,2000,99,,0,BIC,2000,,6311,3213,DDA,50,FWT,2000,,,50,US,1
0,,7,241,,75000,4,,0,ABA,75000,,1650,6160,DDA,73,FWT,75000,2,,73,IL,1
0,,1541,399,,100000,15,,0,ABA,100000,5776,2558,2008,FX,35,FWT,100000,0,,35,US,1
0,,0,281,,165542.84,1,,0,ABA,165542.84,3513,2760,1211,DDA,30,FWT,165542.84,9,,20,US,1
0,,326,31,,10020,4,,0,BIC,10020,3043,5075,1096,DDA,60,FWT,10020,,,60,US,1
0,,577,24,,685000,3,,0,ABA,685000,2372,2630,2371,None,5,FWT,685000,46,,5,,1
0,,0,99,,10668.98,4,,0,SWT,10668.98,,1775,3376,FX,70,FWT,10668.98,29,,70,US,1
0,19858.4,132,44,,25685.9,1,,0,SWT,19858.4,4636,2274,20,DDA,5,FWT,19858.4,6,5827.5,5,US,1
0,,1000,258,30627.85,1200,15,1200,0,ABA,1200,4599,7791,2319,DDA,5,FWT,1200,3,,5,US,1
0,,0,219,,20000,4,,0,SWT,20000,,6816,2214,DDA,55,FWT,20000,2,,55,ca,1
0,,199,298,17000,2500,4,2500,0,ABA,2500,,2847,966,DDA,20,FWT,2500,5,,10,ca,1
0,,686,72,,100000.01,3,,0,ABA,100000.01,5639,2063,5567,DDA,35,FWT,100000.01,4,,35,US,1
1,,79,149,,20000,99,,0,ABA,20000,,2056,1911,DDA,-25,FWT,20000,0,,-25,,1
0,,962,349,913900,20649,1,20649,0,SWT,20649,,4458,996,DDA,5,FWT,20649,17,,5,US,1
0,,7,141,,30000,99,,0,ABA,30000,694,677,692,FX,25,FWT,30000,17,,25,US,1
1,,953,504,25000,5000,3,5000,0,SWT,5000,,310,1873,FX,10,FWT,5000,2,,10,VE,1
0,55227,448,20,,102954,4,,0,ABA,55227,1972,1941,1181,FX,22,FWT,55227,3,47727,22,us,1
0,,1084,986,,10000,1,,0,SWT,10000,2540,340,2362,,30,FWT,10000,50,,30,US,1
0,,0,,,380,1,,0,ABA,380,2435,2420,161,DDA,35,FWT,380,40,,35,US,1
0,,790,52,,25000,1,,0,ABA,25000,5583,9,950,FX,40,FWT,25000,24,,40,US,1
0,3216,315,,,4879.25,4,,0,ABA,1663.25,,2153,2476,DDA,-40,FWT,1663.25,,1663.25,-40,US,1
0,,0,220,,4000,1,,0,ABA,4000,,6059,3610,DDA,35,FWT,4000,0,,35,ca,1
0,,0,,,893095.39,3,,0,ABA,893095.39,408,389,407,DDA,10,FWT,893095.39,,,10,us,1
0,,0,65,,6578.44,3,,0,ABA,6578.44,271,1,270,DDA,45,FWT,6578.44,27,,35,us,1
0,,0,1308,,1500,99,,0,ABA,1500,687,613,687,DDA,30,FWT,1500,1,,30,us,1
1,,58,691,,7500,15,,0,ABA,7500,,2881,6456,DDA,-25,FWT,7500,0,,-25,ET,1
0,,0,,,5500,3,,0,SWT,4000,1230,1164,409,FX,30,FWT,4000,0,,30,US,1
0,,0,300,,3000,1,,0,SWT,3000,3726,3351,2076,FX,55,FWT,3000,2,,55,us,1
0,,745,173,,20000,99,,0,ABA,20000,,8699,1373,DDA,48,FWT,20000,64,,48,US,1
0,,0,,,6000,4,,0,SWT,6000,125,12,125,FX,30,FWT,6000,,,30,IL,1
1,,322,,,400,4,,0,SWT,400,846,766,846,FX,-10,FWT,400,,,-10,US,1
0,,0,26,,10000,4,,0,SWT,10000,1989,128,205,FX,105,FWT,10000,676,,105,US,1
0,,1009,487,4700000,8700000,15,8700000,0,SWT,8700000,,278,2135,DDA,35,FWT,8700000,7,,25,ca,1
1,,383,225,,10000,1,,0,ABA,10000,5104,3930,3904,FX,-25,FWT,10000,6,,-25,US,1
0,,0,43,,81000,1,,0,ABA,81000,2588,2573,1668,DDA,70,FWT,81000,9,,70,US,1
0,,0,100,,175000,4,,0,ABA,175000,,721,183,FX,85,FWT,175000,2,,85,US,1
0,,735,42,,3300,1,,0,SWT,3300,5696,203,2322,FX,53,FWT,3300,53,,53,US,1
0,,1081,17,,35000,99,,0,SWT,35000,2125,2074,2070,FX,50,FWT,35000,3,,50,CA,1
0,,0,151,,16799.76,99,,0,ABA,16799.76,,1342,5312,DDA,25,FWT,16799.76,54,,25,US,1
0,,853,39,9999.99,9999.99,1,9999.99,0,SWT,9999.99,1558,1722,22,DDA,20,FWT,9999.99,17,,10,IL,1
0,,218,,,50000,1,,0,SWT,50000,259,248,259,DDA,20,FWT,50000,,,20,US,1
0,,57,85,,11220,4,,0,ABA,8020,391,311,328,FX,25,FWT,8020,12,,15,US,1
0,,0,179,,25000,99,,0,ABA,25000,,536,3516,DDA,70,FWT,25000,9,,70,US,1
0,,0,,,100000,4,,0,ABA,100000,1881,1520,297,DDA,50,FWT,100000,20,,40,US,1
0,,0,236,,136982.77,15,,0,ABA,136982.77,2586,14,2576,,170,FWT,136982.77,78,,70,US,1
0,,1489,72,,115000,99,,0,ABA,115000,5969,9742,5957,DDA,35,FWT,115000,257,,35,US,1
0,,0,375,,595.64,15,,0,ABA,595.64,2456,2456,1946,FX,35,FWT,595.64,197,,35,US,1
0,,8,221,,35000,3,,0,ABA,35000,,27,3748,DDA,25,FWT,35000,29,,25,US,1
0,,1001,270,,100000,4,,0,ABA,100000,,1094,4715,DDA,35,FWT,100000,13,,35,ca,1
0,,0,165,,9418.48,4,,0,ABA,9418.48,3985,35,3729,DDA,35,FWT,9418.48,30,,25,VE,1
0,,1109,22,,25000,99,,0,ABA,25000,,1542,3201,FX,20,FWT,25000,86,,20,US,1
0,,0,216,,7200,1,,0,ABA,7200,2594,304,2584,DDA,45,FWT,7200,126,,45,CA,1
0,,14,130,,9000,4,,0,SWT,9000,5350,23,2054,DDA,55,FWT,9000,1,,55,US,1
0,,0,,,1010,1,,0,ABA,1010,1717,435,1717,DDA,-10,FWT,1010,,,-10,US,1
0,,0,590,,3500,4,,0,SWT,3500,4812,1725,3238,DDA,35,FWT,3500,1,,35,US,1
0,,0,109,,500,4,,0,ABA,500,2606,36,2538,FX,50,FWT,500,13,,50,US,1
0,,946,824,,45567.73,99,,0,ABA,45567.73,1689,1670,,DDA,10,FWT,45567.73,2,,0,us,1
0,,61,71,,6685.45,99,,0,ABA,6685.45,620,484,616,DDA,30,FWT,6685.45,0,,30,US,1
0,,266,112,,725,4,,0,SWT,725,5661,3820,2506,None,10,FWT,725,7,,10,US,1
0,,353,91,,45835.73,99,,0,ABA,45835.73,,4082,,None,20,FWT,45835.73,3,,20,US,1
0,,0,,,6000,99,,0,SWT,6000,472,257,458,DDA,130,FWT,6000,0,,30,CA,1
0,,749,563,4000,1250,3,1250,0,SWT,1250,2259,857,2258,DDA,45,FWT,1250,20,,45,US,1
0,,3,,,90000,4,,0,ABA,90000,4975,463,488,DDA,40,FWT,90000,,,40,,1
0,,464,138,,67500,99,,0,ABA,67500,,7758,4281,FX,50,FWT,67500,9,,50,US,1
0,,545,209,,15000,99,,0,ABA,15000,6685,641,660,FX,0,FWT,15000,79,,0,US,1
0,,0,80,,1500,4,,0,ABA,1500,2768,1038,2766,DDA,20,FWT,1500,14,,20,US,1
1,,35,,,33161.92,3,,0,ABA,33161.92,159,149,158,DDA,-35,FWT,33161.92,5,,-35,US,1
0,,0,155,,11515.26,99,,0,ABA,11515.26,2877,838,2877,DDA,40,FWT,11515.26,0,,40,US,1
0,,14,127,,3597.9,4,,0,ABA,3597.9,2322,15,2257,DDA,10,FWT,3597.9,18,,10,US,1
0,,14,59,,5000,4,,0,ABA,5000,2278,2263,1779,FX,45,FWT,5000,812,,45,US,1
1,,92,69,,5589,3,,0,ABA,5589,1795,1754,1782,DDA,-35,FWT,5589,441,,-35,US,1
0,,544,13,,10000,3,,0,ABA,10000,2329,32,2328,DDA,50,FWT,10000,,,50,US,1
0,,0,273,,416000,4,,0,ABA,416000,4032,4032,3903,FX,20,FWT,416000,3,,20,US,1
0,,44,366,,7000,1,,0,SWT,7000,,4652,1892,FX,25,FWT,7000,158,,25,IL,1
0,200000,788,175,,350000,4,,0,ABA,150000,,1157,3680,,32,FWT,150000,52,150000,32,us,1
1,,662,463,,39450.96,99,,0,BIC,39450.96,,1101,4138,FX,-5,FWT,39450.96,13,,-5,,1
